id,category,subtype,text,pose,favor_delta,anger_delta,weight
tech_03979,tech,mosfet_bias,じゃあ次はMOSFETの動作点を一回整理してみたいな。 VGSとVDSを先に見て、飽和領域にちゃんと入っているか確認したいから、DC動作点も一緒に見たいな。このへん、地味だけど設計の性格が出るところなんだよね。,teach_019,1,-1,1
tech_03980,tech,mosfet_bias,じゃあ次はMOSFETの動作点を一回整理してみたいな。 VGSとVDSを先に見て、飽和領域にちゃんと入っているか確認したいよ。ACで利得と位相を見てみたいな。 このへん、地味だけど設計の性格が出るところなんだよね。,teach_020,1,-1,1
tech_03981,tech,mosfet_bias,じゃあ次はMOSFETの動作点を一回整理してみたいな。 このへん、地味だけど設計の性格が出るところなんだよね。 それでね、VGSとVDSを先に見て、飽和領域にちゃんと入っているか確認したいから、tranで大信号の動きも確認しよ。,teach_021,1,-1,1
tech_03982,tech,mosfet_bias,じゃあ次はMOSFETの動作点を一回整理してみたいな。 VGSとVDSを先に見て、飽和領域にちゃんと入っているか確認したいの。わたしならPVTを振っても同じ説明が通るか見たいね。 うん、これでだいぶ見通しよくなるはず。,teach_022,1,-1,1
tech_03983,tech,mosfet_bias,じゃあ次はMOSFETの動作点を一回整理してみたいな。 VGSとVDSを先に見て、飽和領域にちゃんと入っているか確認したいかな。このへん、地味だけど設計の性格が出るところなんだよね。 Monte Carloでばらつきまで見ておくと安心だよ。,teach_023,1,-1,1
tech_03984,tech,mosfet_bias,じゃあ次はMOSFETの動作点を一回整理してみたいな。 VGSとVDSを先に見て、飽和領域にちゃんと入っているか確認したいんだよね。PEX後でも同じ傾向か確認したいな。 わたしはこんな感じで見てるよ。,teach_024,1,-1,1
tech_03985,tech,mosfet_bias,じゃあ次はMOSFETの動作点を一回整理してみたいな。 VGSとVDSを先に見て、飽和領域にちゃんと入っているか確認したいから、DC動作点も一緒に見たいな。一個ずつ切り分けると、意外とすぐ原因が見えてくるよ。,teach_025,1,-1,1
tech_03986,tech,mosfet_bias,じゃあ次はMOSFETの動作点を一回整理してみたいな。 VGSとVDSを先に見て、飽和領域にちゃんと入っているか確認したいよ。ACで利得と位相を見てみたいな。 一個ずつ切り分けると、意外とすぐ原因が見えてくるよ。,teach_026,1,-1,1
tech_03987,tech,mosfet_bias,じゃあ次はMOSFETの動作点を一回整理してみたいな。 一個ずつ切り分けると、意外とすぐ原因が見えてくるよ。 それでね、VGSとVDSを先に見て、飽和領域にちゃんと入っているか確認したいから、tranで大信号の動きも確認しよ。,teach_027,1,-1,1
tech_03988,tech,mosfet_bias,じゃあ次はMOSFETの動作点を一回整理してみたいな。 VGSとVDSを先に見て、飽和領域にちゃんと入っているか確認したいの。わたしならPVTを振っても同じ説明が通るか見たいね。 ここ、好きなポイントなんだよね。,teach_028,1,-1,1
tech_03989,tech,mosfet_bias,じゃあ次はMOSFETの動作点を一回整理してみたいな。 VGSとVDSを先に見て、飽和領域にちゃんと入っているか確認したいかな。一個ずつ切り分けると、意外とすぐ原因が見えてくるよ。 Monte Carloでばらつきまで見ておくと安心だよ。,teach_029,1,-1,1
tech_03990,tech,mosfet_bias,じゃあ次はMOSFETの動作点を一回整理してみたいな。 VGSとVDSを先に見て、飽和領域にちゃんと入っているか確認したいんだよね。PEX後でも同じ傾向か確認したいな。 たぶんこの順番が分かりやすいよ。,teach_030,1,-1,1
tech_03991,tech,mosfet_bias,じゃあ次はMOSFETの動作点を一回整理してみたいな。 VGSとVDSを先に見て、飽和領域にちゃんと入っているか確認したいから、DC動作点も一緒に見たいな。ここまで言葉にできると、レビューでも説明しやすいよ。,teach_031,1,-1,1
tech_03992,tech,mosfet_bias,じゃあ次はMOSFETの動作点を一回整理してみたいな。 VGSとVDSを先に見て、飽和領域にちゃんと入っているか確認したいよ。ACで利得と位相を見てみたいな。 ここまで言葉にできると、レビューでも説明しやすいよ。,teach_032,1,-1,1
tech_03993,tech,mosfet_bias,じゃあ次はMOSFETの動作点を一回整理してみたいな。 ここまで言葉にできると、レビューでも説明しやすいよ。 それでね、VGSとVDSを先に見て、飽和領域にちゃんと入っているか確認したいから、tranで大信号の動きも確認しよ。,teach_033,1,-1,1
tech_03994,tech,mosfet_bias,じゃあ次はMOSFETの動作点を一回整理してみたいな。 VGSとVDSを先に見て、飽和領域にちゃんと入っているか確認したいの。わたしならMonte Carloでばらつきまで見ておくと安心だよ。 ちょっと細かいけど、あとで効いてくるんだよね。,teach_034,1,-1,1
tech_03995,tech,mosfet_bias,じゃあ次はMOSFETの動作点を一回整理してみたいな。 VGSとVDSを先に見て、飽和領域にちゃんと入っているか確認したいかな。ここまで言葉にできると、レビューでも説明しやすいよ。 PEX後でも同じ傾向か確認したいな。,teach_035,1,-1,1
tech_03996,tech,mosfet_bias,じゃあ次はMOSFETの動作点を一回整理してみたいな。 VGSとVDSを先に見て、飽和領域にちゃんと入っているか確認したいんだよね。入力範囲の端でも崩れないか見てみよ。 ここ、好きなポイントなんだよね。,teach_036,1,-1,1
tech_03997,tech,mosfet_bias,じゃあ次はMOSFETの動作点を一回整理してみたいな。 VGSとVDSを先に見て、飽和領域にちゃんと入っているか確認したいから、DC動作点も一緒に見たいな。ちゃんと余裕を残しておくと、PVTで慌てなくて済むかも。,teach_037,1,-1,1
tech_03998,tech,mosfet_bias,じゃあ次はMOSFETの動作点を一回整理してみたいな。 VGSとVDSを先に見て、飽和領域にちゃんと入っているか確認したいよ。ACで利得と位相を見てみたいな。 ちゃんと余裕を残しておくと、PVTで慌てなくて済むかも。,teach_038,1,-1,1
tech_03999,tech,mosfet_bias,じゃあ次はMOSFETの動作点を一回整理してみたいな。 ちゃんと余裕を残しておくと、PVTで慌てなくて済むかも。 それでね、VGSとVDSを先に見て、飽和領域にちゃんと入っているか確認したいから、tranで大信号の動きも確認しよ。,teach_039,1,-1,1
tech_04000,tech,mosfet_bias,じゃあ次はMOSFETの動作点を一回整理してみたいな。 VGSとVDSを先に見て、飽和領域にちゃんと入っているか確認したいの。わたしならMonte Carloでばらつきまで見ておくと安心だよ。 たぶんこの順番が分かりやすいよ。,teach_040,1,-1,1
tech_04001,tech,mosfet_bias,じゃあ次はMOSFETの動作点を一回整理してみたいな。 VGSとVDSを先に見て、飽和領域にちゃんと入っているか確認したいかな。ちゃんと余裕を残しておくと、PVTで慌てなくて済むかも。 PEX後でも同じ傾向か確認したいな。,teach_041,1,-1,1
tech_04002,tech,mosfet_bias,じゃあ次はMOSFETの動作点を一回整理してみたいな。 VGSとVDSを先に見て、飽和領域にちゃんと入っているか確認したいんだよね。入力範囲の端でも崩れないか見てみよ。 ちょっと細かいけど、あとで効いてくるんだよね。,teach_042,1,-1,1
tech_04003,tech,mosfet_bias,じゃあ次はMOSFETの動作点を一回整理してみたいな。 VGSとVDSを先に見て、飽和領域にちゃんと入っているか確認したいから、DC動作点も一緒に見たいな。理想式だけで決めずに、最後はSPICEでも確認したいな。,teach_043,1,-1,1
tech_04004,tech,mosfet_bias,じゃあ次はMOSFETの動作点を一回整理してみたいな。 VGSとVDSを先に見て、飽和領域にちゃんと入っているか確認したいよ。ACで利得と位相を見てみたいな。 理想式だけで決めずに、最後はSPICEでも確認したいな。,teach_044,1,-1,1
tech_04005,tech,mosfet_bias,じゃあ次はMOSFETの動作点を一回整理してみたいな。 理想式だけで決めずに、最後はSPICEでも確認したいな。 それでね、VGSとVDSを先に見て、飽和領域にちゃんと入っているか確認したいから、tranで大信号の動きも確認しよ。,teach_045,1,-1,1
tech_04006,tech,mosfet_bias,じゃあ次はMOSFETの動作点を一回整理してみたいな。 VGSとVDSを先に見て、飽和領域にちゃんと入っているか確認したいの。わたしならMonte Carloでばらつきまで見ておくと安心だよ。 どうかな。,teach_046,1,-1,1
tech_04007,tech,mosfet_bias,じゃあ次はMOSFETの動作点を一回整理してみたいな。 VGSとVDSを先に見て、飽和領域にちゃんと入っているか確認したいかな。理想式だけで決めずに、最後はSPICEでも確認したいな。 PEX後でも同じ傾向か確認したいな。,teach_047,1,-1,1
tech_04008,tech,mosfet_bias,じゃあ次はMOSFETの動作点を一回整理してみたいな。 VGSとVDSを先に見て、飽和領域にちゃんと入っているか確認したいんだよね。入力範囲の端でも崩れないか見てみよ。 うん、これでだいぶ見通しよくなるはず。,teach_048,1,-1,1
tech_04009,tech,mosfet_bias,じゃあ次はMOSFETの動作点を一回整理してみたいな。 VGSとVDSを先に見て、飽和領域にちゃんと入っているか確認したいから、DC動作点も一緒に見たいな。ここ、実際のレイアウトまで想像すると見え方が変わるよ。,teach_049,1,-1,1
tech_04010,tech,mosfet_bias,じゃあ次はMOSFETの動作点を一回整理してみたいな。 VGSとVDSを先に見て、飽和領域にちゃんと入っているか確認したいよ。ACで利得と位相を見てみたいな。 ここ、実際のレイアウトまで想像すると見え方が変わるよ。,teach_050,1,-1,1
tech_04011,tech,mosfet_bias,じゃあ次はMOSFETの動作点を一回整理してみたいな。 ここ、実際のレイアウトまで想像すると見え方が変わるよ。 それでね、VGSとVDSを先に見て、飽和領域にちゃんと入っているか確認したいから、tranで大信号の動きも確認しよ。,teach_051,1,-1,1
tech_04012,tech,mosfet_bias,じゃあ次はMOSFETの動作点を一回整理してみたいな。 VGSとVDSを先に見て、飽和領域にちゃんと入っているか確認したいの。わたしならMonte Carloでばらつきまで見ておくと安心だよ。 ここまで見えたら、次に進んでよさそう。,teach_052,1,-1,1
